SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Forest Pond 1,43.471667,-109.938889,,,3281.0,Picea,18.0,787.0,2.2871664548919948,NISP,pollen,,50.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,3577.0,Picea,33.5,1821.5,1.8391435629975295,NISP,pollen,,52.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,3874.0,Picea,11.0,994.0,1.1066398390342052,NISP,pollen,,54.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,4022.0,Picea,20.0,1392.5,1.436265709156194,NISP,pollen,,55.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,4170.0,Picea,11.5,815.0,1.4110429447852761,NISP,pollen,,56.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,4582.0,Picea,22.5,1399.0,1.608291636883488,NISP,pollen,,58.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,4788.0,Picea,11.5,527.5,2.1800947867298577,NISP,pollen,,59.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,5406.0,Picea,7.0,796.0,0.8793969849246231,NISP,pollen,,62.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,5818.0,Picea,19.0,1682.5,1.1292719167904903,NISP,pollen,,64.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,6437.0,Picea,6.0,602.0,0.9966777408637874,NISP,pollen,,67.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,7261.0,Picea,5.5,583.5,0.9425878320479864,NISP,pollen,,71.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,7879.0,Picea,24.5,1194.5,2.051067392214316,NISP,pollen,,74.0,FOREST1
Forest Pond 1,43.471667,-109.938889,,,8703.0,Picea,36.5,998.0,3.6573146292585172,NISP,pollen,,78.0,FOREST1
Forest Pond 2,43.438889,-109.95,,,0.0,Picea,22.0,1111.5,1.9793072424651372,NISP,pollen,,0.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,166.0,Picea,17.0,1386.5,1.2261089073205915,NISP,pollen,,1.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,497.0,Picea,6.5,568.0,1.1443661971830987,NISP,pollen,,3.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,828.0,Picea,19.5,969.0,2.0123839009287927,NISP,pollen,,5.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,1160.0,Picea,16.0,1128.5,1.4178112538768277,NISP,pollen,,7.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,1491.0,Picea,8.5,516.0,1.6472868217054266,NISP,pollen,,9.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,1822.0,Picea,39.5,1209.5,3.2658123191401405,NISP,pollen,,11.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,2154.0,Picea,10.0,806.0,1.240694789081886,NISP,pollen,,13.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,2816.0,Picea,33.5,1355.0,2.4723247232472327,NISP,pollen,,17.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,3479.0,Picea,8.0,692.5,1.1552346570397112,NISP,pollen,,21.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,3810.0,Picea,32.0,1309.5,2.443680794196258,NISP,pollen,,23.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,4142.0,Picea,32.0,1569.5,2.038865880853775,NISP,pollen,,25.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,4473.0,Picea,26.0,1543.5,1.6844833171363784,NISP,pollen,,27.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,4804.0,Picea,19.0,1304.0,1.4570552147239262,NISP,pollen,,29.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,5247.0,Picea,30.0,1557.0,1.9267822736030826,NISP,pollen,,31.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,5800.0,Picea,33.0,1779.5,1.8544534981736445,NISP,pollen,,33.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,6353.0,Picea,27.5,2386.0,1.1525565800502935,NISP,pollen,,35.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,6732.0,Picea,18.0,1672.0,1.076555023923445,NISP,pollen,,37.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,6937.0,Picea,15.5,1243.0,1.246983105390185,NISP,pollen,,39.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,7141.0,Picea,10.0,1295.0,0.7722007722007722,NISP,pollen,,41.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,7346.0,Picea,11.5,1136.5,1.0118785745710515,NISP,pollen,,43.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,7550.0,Picea,10.5,1236.5,0.8491710473109584,NISP,pollen,,45.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,7959.0,Picea,13.5,1177.0,1.1469838572642312,NISP,pollen,,49.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,8163.0,Picea,25.5,1377.0,1.8518518518518516,NISP,pollen,,51.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,8368.0,Picea,6.0,711.0,0.8438818565400843,NISP,pollen,,53.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,8543.0,Picea,14.0,1370.5,1.0215249908792412,NISP,pollen,,55.0,FOREST2
Forest Pond 2,43.438889,-109.95,,,8688.0,Picea,32.5,1023.5,3.1753786028334146,NISP,pollen,,57.0,FOREST2
Forest Lake,46.451667,-112.165833,,,-27.0,Picea,1.0,12968.6,0.007710932560183828,NISP,pollen,,0.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,315.0,Picea,1.0,13193.6,0.007579432452097987,NISP,pollen,,4.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,656.0,Picea,3.0,13006.6,0.0230652130456845,NISP,pollen,,8.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,913.0,Picea,1.0,13026.6,0.007676600187309045,NISP,pollen,,11.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,1340.0,Picea,1.0,13018.6,0.007681317499577528,NISP,pollen,,16.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,1682.0,Picea,2.0,13030.6,0.015348487406566082,NISP,pollen,,20.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,2023.0,Picea,2.0,12941.6,0.015454039685973912,NISP,pollen,,24.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,2365.0,Picea,2.0,12972.6,0.015417109908576537,NISP,pollen,,28.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,3048.0,Picea,2.0,12604.6,0.015867223077289244,NISP,pollen,,36.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,3390.0,Picea,6.0,13033.6,0.046034863736803336,NISP,pollen,,40.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,3732.0,Picea,5.0,12945.1,0.03862465334373624,NISP,pollen,,44.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,4415.0,Picea,3.0,13003.6,0.0230705343135747,NISP,pollen,,52.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,4757.0,Picea,3.0,13006.1,0.023066099753192734,NISP,pollen,,56.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,5099.0,Picea,4.0,13189.1,0.030328073939844265,NISP,pollen,,60.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,5782.0,Picea,1.0,12152.1,0.008229030373351109,NISP,pollen,,68.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,6124.0,Picea,7.0,13128.6,0.053318708773212674,NISP,pollen,,72.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,6209.0,Picea,5.0,12557.6,0.03981652545072307,NISP,pollen,,73.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,6466.0,Picea,2.0,12699.1,0.015749147577387372,NISP,pollen,,76.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,6807.0,Picea,1.0,12630.1,0.007917593684927275,NISP,pollen,,80.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,7373.0,Picea,1.0,12320.6,0.008116487833384737,NISP,pollen,,88.5,FORESTLK
Forest Lake,46.451667,-112.165833,,,7602.0,Picea,3.0,13067.1,0.022958422297219734,NISP,pollen,,92.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,8649.0,Picea,4.0,12935.6,0.030922415659111288,NISP,pollen,,108.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,8911.0,Picea,7.0,13282.1,0.05270250939234006,NISP,pollen,,112.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,9172.0,Picea,8.0,13107.6,0.06103329366169245,NISP,pollen,,116.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,9434.0,Picea,16.0,13408.6,0.11932640245812388,NISP,pollen,,120.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,9695.0,Picea,12.0,13066.1,0.09184071758214005,NISP,pollen,,124.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,9957.0,Picea,14.0,13013.1,0.10758389622764752,NISP,pollen,,128.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,10219.0,Picea,7.0,13125.6,0.05333089534954592,NISP,pollen,,132.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,10480.0,Picea,3.0,13015.6,0.02304926396017087,NISP,pollen,,136.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,10742.0,Picea,6.0,12843.6,0.04671587405400355,NISP,pollen,,140.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,11004.0,Picea,5.0,12644.1,0.03954413520930711,NISP,pollen,,144.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,11265.0,Picea,3.0,12773.1,0.023486859102332242,NISP,pollen,,148.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,11658.0,Picea,5.0,13065.6,0.038268430075924564,NISP,pollen,,154.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,11789.0,Picea,1.0,12563.1,0.007959818834523326,NISP,pollen,,156.0,FORESTLK
Forest Lake,46.451667,-112.165833,,,12050.0,Picea,2.0,12407.1,0.01611980237122293,NISP,pollen,,160.0,FORESTLK
Forge Pond,40.855833,-74.399167,,,42.0,Picea,1.0,313.0,0.3194888178913738,NISP,pollen,,17.0,FORGE
Forge Pond,40.855833,-74.399167,,,68.0,Picea,3.0,248.0,1.2096774193548387,NISP,pollen,,23.0,FORGE
Forge Pond,40.855833,-74.399167,,,85.0,Picea,1.0,231.0,0.4329004329004329,NISP,pollen,,27.0,FORGE
Forge Pond,40.855833,-74.399167,,,164.0,Picea,1.0,211.0,0.47393364928909953,NISP,pollen,,46.0,FORGE
Forge Pond,40.855833,-74.399167,,,215.0,Picea,2.0,362.0,0.5524861878453038,NISP,pollen,,58.0,FORGE
Fox Pond,47.165,-95.558333,,,-13.0,Picea,4.0,426.0,0.9389671361502347,NISP,pollen,,1.0,FOXPOND
Fox Pond,47.165,-95.558333,,,9.0,Picea,5.0,435.0,1.1494252873563218,NISP,pollen,,10.0,FOXPOND
Fox Pond,47.165,-95.558333,,,34.0,Picea,7.0,360.0,1.9444444444444444,NISP,pollen,,20.0,FOXPOND
Fox Pond,47.165,-95.558333,,,58.0,Picea,6.0,396.0,1.5151515151515151,NISP,pollen,,30.0,FOXPOND
Fox Pond,47.165,-95.558333,,,277.0,Picea,3.0,366.0,0.819672131147541,NISP,pollen,,40.0,FOXPOND
Fox Pond,47.165,-95.558333,,,691.0,Picea,5.0,381.0,1.3123359580052494,NISP,pollen,,50.0,FOXPOND
Fox Pond,47.165,-95.558333,,,1104.0,Picea,5.0,374.0,1.3368983957219251,NISP,pollen,,60.0,FOXPOND
Fox Pond,47.165,-95.558333,,,1518.0,Picea,7.0,339.0,2.0648967551622417,NISP,pollen,,70.0,FOXPOND
Fox Pond,47.165,-95.558333,,,1932.0,Picea,3.0,338.0,0.8875739644970414,NISP,pollen,,80.0,FOXPOND
Fox Pond,47.165,-95.558333,,,2346.0,Picea,2.0,341.0,0.5865102639296188,NISP,pollen,,90.0,FOXPOND
Fox Pond,47.165,-95.558333,,,2759.0,Picea,2.0,332.0,0.6024096385542169,NISP,pollen,,100.0,FOXPOND
Frains Lake,42.33,-83.63,,,0.0,Picea,1.0,198.0,0.5050505050505051,NISP,pollen,,42.0,FRAINSLK
Frains Lake,42.33,-83.63,,,871.0,Picea,1.0,201.0,0.4975124378109453,NISP,pollen,,445.0,FRAINSLK
Frains Lake,42.33,-83.63,,,2798.0,Picea,1.0,208.0,0.4807692307692308,NISP,pollen,,657.0,FRAINSLK
Frains Lake,42.33,-83.63,,,7606.0,Picea,3.0,178.0,1.6853932584269662,NISP,pollen,,976.0,FRAINSLK
Frains Lake,42.33,-83.63,,,9908.0,Picea,3.0,202.0,1.4851485148514851,NISP,pollen,,1085.0,FRAINSLK
Frains Lake,42.33,-83.63,,,10208.0,Picea,8.0,213.0,3.755868544600939,NISP,pollen,,1100.0,FRAINSLK
Frains Lake,42.33,-83.63,,,11227.0,Picea,41.0,200.0,20.5,NISP,pollen,,1141.0,FRAINSLK
Frains Lake,42.33,-83.63,,,11774.0,Picea,94.0,205.0,45.85365853658537,NISP,pollen,,1163.0,FRAINSLK
Frains Lake,42.33,-83.63,,,12271.0,Picea,36.0,138.0,26.08695652173913,NISP,pollen,,1183.0,FRAINSLK
Frains Lake,42.33,-83.63,,,12644.0,Picea,26.0,93.0,27.956989247311824,NISP,pollen,,1198.0,FRAINSLK
Frains Lake,42.33,-83.63,,,13340.0,Picea,16.0,95.0,16.842105263157894,NISP,pollen,,1226.0,FRAINSLK
Frains Lake,42.33,-83.63,,,13837.0,Picea,29.0,97.0,29.896907216494846,NISP,pollen,,1246.0,FRAINSLK
Frains Lake,42.33,-83.63,,,14956.0,Picea,21.0,90.0,23.333333333333332,NISP,pollen,,1291.0,FRAINSLK
Frains Lake,42.33,-83.63,,,16745.0,Picea,47.0,151.0,31.125827814569533,NISP,pollen,,1363.0,FRAINSLK
Frains Lake,42.33,-83.63,,,17665.0,Picea,21.0,53.0,39.62264150943396,NISP,pollen,,1400.0,FRAINSLK
Hayes Lake,49.583333,-93.75,,,100.0,Picea,34.0,366.0,9.289617486338798,NISP,pollen,,10.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,313.0,Picea,106.0,786.0,13.486005089058525,NISP,pollen,,20.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,526.0,Picea,38.0,347.0,10.951008645533141,NISP,pollen,,30.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,739.0,Picea,87.0,568.0,15.316901408450704,NISP,pollen,,40.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,1166.0,Picea,30.0,362.0,8.287292817679557,NISP,pollen,,60.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,1379.0,Picea,23.0,370.0,6.216216216216217,NISP,pollen,,70.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,1592.0,Picea,37.0,369.0,10.02710027100271,NISP,pollen,,80.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,1806.0,Picea,29.0,371.0,7.816711590296496,NISP,pollen,,90.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,2019.0,Picea,66.0,736.0,8.967391304347826,NISP,pollen,,100.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,2445.0,Picea,31.0,474.0,6.5400843881856545,NISP,pollen,,120.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,2659.0,Picea,28.0,367.0,7.629427792915531,NISP,pollen,,130.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,2872.0,Picea,25.0,505.0,4.9504950495049505,NISP,pollen,,140.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,3085.0,Picea,26.0,386.0,6.7357512953367875,NISP,pollen,,150.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,3298.0,Picea,14.0,423.0,3.309692671394799,NISP,pollen,,160.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,3512.0,Picea,17.0,376.0,4.521276595744681,NISP,pollen,,170.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,3725.0,Picea,30.0,724.0,4.143646408839778,NISP,pollen,,180.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,3938.0,Picea,18.0,403.0,4.466501240694789,NISP,pollen,,190.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4151.0,Picea,13.0,518.0,2.5096525096525095,NISP,pollen,,200.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4365.0,Picea,5.0,387.0,1.2919896640826873,NISP,pollen,,210.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4578.0,Picea,20.0,448.0,4.464285714285714,NISP,pollen,,220.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4745.0,Picea,5.0,386.0,1.2953367875647668,NISP,pollen,,230.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4865.0,Picea,8.0,460.0,1.7391304347826086,NISP,pollen,,240.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,4985.0,Picea,7.0,390.0,1.7948717948717947,NISP,pollen,,250.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5105.0,Picea,5.0,470.0,1.0638297872340425,NISP,pollen,,260.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5226.0,Picea,3.0,443.0,0.6772009029345373,NISP,pollen,,270.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5346.0,Picea,6.0,438.0,1.36986301369863,NISP,pollen,,280.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5466.0,Picea,4.0,348.0,1.1494252873563218,NISP,pollen,,290.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5707.0,Picea,4.0,390.0,1.0256410256410255,NISP,pollen,,310.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5827.0,Picea,4.0,355.0,1.1267605633802817,NISP,pollen,,320.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,5947.0,Picea,5.0,425.0,1.1764705882352942,NISP,pollen,,330.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6068.0,Picea,6.0,434.0,1.3824884792626728,NISP,pollen,,340.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6188.0,Picea,2.0,354.0,0.5649717514124294,NISP,pollen,,350.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6428.0,Picea,2.0,373.0,0.5361930294906166,NISP,pollen,,370.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6549.0,Picea,8.0,563.0,1.4209591474245116,NISP,pollen,,380.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6669.0,Picea,4.0,426.0,0.9389671361502347,NISP,pollen,,390.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,6909.0,Picea,2.0,429.0,0.4662004662004662,NISP,pollen,,410.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,7064.0,Picea,8.0,532.0,1.5037593984962405,NISP,pollen,,420.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,7252.0,Picea,12.0,400.0,3.0,NISP,pollen,,430.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,7441.0,Picea,8.0,369.0,2.168021680216802,NISP,pollen,,440.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,7630.0,Picea,9.0,366.0,2.459016393442623,NISP,pollen,,450.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,7818.0,Picea,17.0,546.0,3.1135531135531136,NISP,pollen,,460.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,8007.0,Picea,10.0,419.0,2.386634844868735,NISP,pollen,,470.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,8196.0,Picea,11.0,509.0,2.161100196463654,NISP,pollen,,480.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,8385.0,Picea,11.0,372.0,2.956989247311828,NISP,pollen,,490.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,8573.0,Picea,24.0,604.0,3.9735099337748347,NISP,pollen,,500.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,8762.0,Picea,18.0,369.0,4.878048780487805,NISP,pollen,,510.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,9139.0,Picea,15.0,366.0,4.098360655737705,NISP,pollen,,530.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,9328.0,Picea,27.0,367.0,7.3569482288828345,NISP,pollen,,540.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,9516.0,Picea,21.0,355.0,5.915492957746479,NISP,pollen,,550.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,9705.0,Picea,28.0,395.0,7.088607594936709,NISP,pollen,,560.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,9894.0,Picea,85.0,377.0,22.546419098143236,NISP,pollen,,570.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,10271.0,Picea,118.0,454.0,25.991189427312776,NISP,pollen,,590.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,10460.0,Picea,150.0,420.0,35.714285714285715,NISP,pollen,,600.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,10648.0,Picea,175.0,435.0,40.229885057471265,NISP,pollen,,610.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,11026.0,Picea,168.0,454.0,37.00440528634361,NISP,pollen,,630.0,FRBLAKE
Hayes Lake,49.583333,-93.75,,,11215.0,Picea,119.0,718.0,16.573816155988858,NISP,pollen,,640.0,FRBLAKE
French Lake,44.945765,-94.42074,,,20.0,Picea,2.0,118036.5,0.0016943911417231113,NISP,pollen,,620.0,FRENCH
French Lake,44.945765,-94.42074,,,41.0,Picea,1.5,118052.0,0.0012706265035746958,NISP,pollen,,630.0,FRENCH
French Lake,44.945765,-94.42074,,,83.0,Picea,2.5,117967.5,0.0021192277534066587,NISP,pollen,,650.0,FRENCH
French Lake,44.945765,-94.42074,,,93.0,Picea,1.5,118051.0,0.001270637266943948,NISP,pollen,,655.0,FRENCH
French Lake,44.945765,-94.42074,,,111.0,Picea,2.5,117931.0,0.002119883660784696,NISP,pollen,,660.0,FRENCH
French Lake,44.945765,-94.42074,,,140.0,Picea,0.5,118131.5,0.0004232571329408329,NISP,pollen,,665.0,FRENCH
French Lake,44.945765,-94.42074,,,228.0,Picea,3.0,118030.0,0.002541726679657714,NISP,pollen,,680.0,FRENCH
French Lake,44.945765,-94.42074,,,286.0,Picea,4.5,118118.5,0.00380973344564992,NISP,pollen,,690.0,FRENCH
French Lake,44.945765,-94.42074,,,344.0,Picea,3.0,118060.5,0.002541070044595779,NISP,pollen,,700.0,FRENCH
French Lake,44.945765,-94.42074,,,402.0,Picea,2.0,118270.0,0.0016910459118965081,NISP,pollen,,710.0,FRENCH
French Lake,44.945765,-94.42074,,,460.0,Picea,3.0,117926.0,0.002543968251276224,NISP,pollen,,720.0,FRENCH
French Lake,44.945765,-94.42074,,,610.0,Picea,3.5,117907.0,0.0029684412291042937,NISP,pollen,,740.0,FRENCH
French Lake,44.945765,-94.42074,,,770.0,Picea,2.5,118039.0,0.0021179440693330173,NISP,pollen,,760.0,FRENCH
French Lake,44.945765,-94.42074,,,931.0,Picea,0.5,118085.5,0.00042342201201671674,NISP,pollen,,780.0,FRENCH
French Lake,44.945765,-94.42074,,,1011.0,Picea,2.0,118103.5,0.0016934299152861682,NISP,pollen,,790.0,FRENCH
French Lake,44.945765,-94.42074,,,1171.0,Picea,0.5,118100.5,0.000423368232988006,NISP,pollen,,810.0,FRENCH
French Lake,44.945765,-94.42074,,,1252.0,Picea,0.5,118096.5,0.0004233825727265414,NISP,pollen,,820.0,FRENCH
French Lake,44.945765,-94.42074,,,1332.0,Picea,2.0,117948.5,0.0016956553071891547,NISP,pollen,,830.0,FRENCH
French Lake,44.945765,-94.42074,,,1412.0,Picea,2.5,118015.0,0.0021183747828665846,NISP,pollen,,840.0,FRENCH
French Lake,44.945765,-94.42074,,,1572.0,Picea,3.5,118101.0,0.002963565084122912,NISP,pollen,,860.0,FRENCH
French Lake,44.945765,-94.42074,,,1733.0,Picea,2.0,118144.5,0.0016928422397995675,NISP,pollen,,880.0,FRENCH
French Lake,44.945765,-94.42074,,,1893.0,Picea,2.0,117958.5,0.0016955115570306506,NISP,pollen,,900.0,FRENCH
French Lake,44.945765,-94.42074,,,2054.0,Picea,4.0,118070.0,0.0033878207842805118,NISP,pollen,,920.0,FRENCH
French Lake,44.945765,-94.42074,,,2214.0,Picea,2.5,117855.0,0.002121250689406474,NISP,pollen,,940.0,FRENCH
French Lake,44.945765,-94.42074,,,2295.0,Picea,6.0,117879.0,0.0050899651337388335,NISP,pollen,,950.0,FRENCH
French Lake,44.945765,-94.42074,,,2340.0,Picea,1.5,118058.0,0.0012705619271883312,NISP,pollen,,958.0,FRENCH
French Lake,44.945765,-94.42074,,,2580.0,Picea,2.0,117963.5,0.001695439691090888,NISP,pollen,,1000.0,FRENCH
French Lake,44.945765,-94.42074,,,2694.0,Picea,3.5,117959.0,0.0029671326477844,NISP,pollen,,1020.0,FRENCH
French Lake,44.945765,-94.42074,,,2808.0,Picea,2.0,117928.5,0.0016959428806437799,NISP,pollen,,1040.0,FRENCH
French Lake,44.945765,-94.42074,,,3036.0,Picea,2.0,117871.5,0.0016967630003860135,NISP,pollen,,1080.0,FRENCH
French Lake,44.945765,-94.42074,,,3265.0,Picea,0.5,117966.0,0.0004238509401013851,NISP,pollen,,1120.0,FRENCH
French Lake,44.945765,-94.42074,,,3493.0,Picea,1.5,118116.5,0.001269932651238396,NISP,pollen,,1160.0,FRENCH
Frenchmens Bay,43.82,-79.1,,,-26.0,Picea,1.0,212.0,0.4716981132075472,NISP,pollen,,1.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,230.0,Picea,2.0,224.0,0.8928571428571428,NISP,pollen,,30.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,407.0,Picea,1.0,222.0,0.45045045045045046,NISP,pollen,,50.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,672.0,Picea,1.0,230.0,0.43478260869565216,NISP,pollen,,80.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,849.0,Picea,1.0,221.0,0.4524886877828055,NISP,pollen,,100.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,1114.0,Picea,1.0,211.0,0.47393364928909953,NISP,pollen,,130.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,1291.0,Picea,1.0,224.0,0.4464285714285714,NISP,pollen,,150.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,1910.0,Picea,1.0,224.0,0.4464285714285714,NISP,pollen,,220.0,FRENCHBY
Frenchmens Bay,43.82,-79.1,,,2441.0,Picea,2.0,210.0,0.9523809523809524,NISP,pollen,,280.0,FRENCHBY
Fresh Pond,41.158333,-71.575,,,-38.0,Picea,1.0,11784.0,0.008486082824168363,NISP,pollen,,0.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,75.0,Picea,0.5,11755.5,0.004253328229339458,NISP,pollen,,20.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,131.0,Picea,1.0,11724.5,0.008529148364535801,NISP,pollen,,30.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,300.0,Picea,2.5,11751.5,0.021273879930221676,NISP,pollen,,60.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,491.0,Picea,0.5,11722.0,0.004265483705852244,NISP,pollen,,70.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,681.0,Picea,1.5,11694.5,0.012826542391722606,NISP,pollen,,80.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,777.0,Picea,1.0,11719.0,0.00853315129277242,NISP,pollen,,85.0,FRESHPND
Fresh Pond,41.158333,-71.575,,,968.0,Picea,0.5,11850.5,0.004219231256065145,NISP,pollen,,95.0,FRESHPND
